"","AirPtCd","mean_error","TrueValGreater","longitude","latitude","city","AbsError","SquaredErrorAvg","dists","latDists","season","measure"
"894","KSPI",-1.83690987124464,FALSE,-89.6333,39.8,"Springfield",1.83690987124464,52.9098712446352,2490.26101897557,0.0182786999999962,"winter","min"
"895","KSVN",-2.3862660944206,FALSE,-81.0833,32.0833,"Savannah",2.3862660944206,57.5450643776824,792.196843724882,0.00240110000000016,"winter","min"
"896","KSYR",-3.49785407725322,FALSE,-76.1333,43.0333,"Syracuse",3.49785407725322,91.343347639485,2009.01028669697,-0.0148221000000035,"winter","min"
"897","KTAD",-1.52360515021459,FALSE,-104.5,37.1667,"Trinidad",1.52360515021459,55.9270386266094,310.399453870146,-0.00276320000000396,"winter","min"
"898","KTIK",-1.40343347639485,FALSE,-97.4667,35.4333,"Oklahoma City",1.40343347639485,42.6909871244635,5901.65411337577,-0.0342601999999985,"winter","min"
"899","KTPA",0.0643776824034335,TRUE,-82.45,27.95,"Tampa",0.0643776824034335,29.6094420600858,709.194316816021,-0.000575000000001324,"winter","min"
"900","KTYS",-1.22317596566524,FALSE,-83.9333,35.95,"Knoxville",1.22317596566524,56.793991416309,1636.29206327496,-0.0106383999999977,"winter","min"
"901","KVGT",-1.72961373390558,FALSE,-115.2,36.1667,"Las Vegas",1.72961373390558,21.2660944206009,5425.5663552171,-0.00324119999999795,"winter","min"
"902","KVUO",-2.66094420600858,FALSE,-122.683,45.5167,"Portland",2.66094420600858,31.3991416309013,1961.2514565623,0.00446920000000262,"winter","min"
"903","PAMR",-2.4206008583691,FALSE,-149.9,61.2167,"Anchorage",2.4206008583691,50.3776824034335,151.794039872972,-0.00135559999999657,"winter","min"
"904","PHNL",0.445414847161572,TRUE,-157.8167,21.3,"Honolulu",0.445414847161572,10.1572052401747,4387.7153853052,-0.0069443999999983,"winter","min"
